"X..Gene.Family"	"ARSH_W18_PN1A2_S29_L001_Abundance.RPKs"	"ARSH_W18_PN1V1_S30_L001_Abundance.RPKs"	"ARSH_W18_PN2A1_S31_L001_Abundance.RPKs"	"ARSH_W18_PN2V1_S32_L001_Abundance.RPKs"	"LVCH_W18_PN1A2_S13_L001_Abundance.RPKs"	"LVCH_W18_PN1V2_S14_L001_Abundance.RPKs"	"LVCH_W18_PN2A2_S15_L001_Abundance.RPKs"	"LVCH_W18_PN2V1_S16_L001_Abundance.RPKs"
"131"	"K00154: coniferyl-aldehyde dehydrogenase"	6.3651e-05	6.44191e-05	7.13643e-05	0.000104286	0.00103184680407867	0.00101066458877176	0.00132294725324027	0.00127855686144903
"132"	"K00156: pyruvate dehydrogenase (quinone) [EC:1.2.5.1]"	0.000438366	0.000502668	0.000452077	0.000422362	0.000701280407840386	0.000942574964370579	0.00098335225856863	0.000711436145938933
"133"	"K00158: pyruvate oxidase [EC:1.2.3.3]"	0.000102518	0.000106246	6.3305e-05	6.98321e-05	0.00146971546998248	0.00118576452624984	0.000559146559331566	0.00076448814640753
"134"	"K00161: pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]"	0.00111684	0.00111107	0.000841029	0.00100739	0.000927257076837123	0.000763155732769519	0.000974351761629805	0.000881426531122997
"135"	"K00162: pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]"	0.000944551	0.000932805	0.000783979	0.000852308	0.000641881948336959	0.00133605701499619	0.00140286784386262	0.000818056635791436
"136"	"K00163: pyruvate dehydrogenase E1 component [EC:1.2.4.1]"	0.000411696	0.000456767	0.000418616	0.000501994	0.000980657036649063	0.000838061573915184	0.00146976299164817	0.0010932930863928
"137"	"K00164: 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]"	0.000518226	0.000514404	0.000531784	0.000495301	0.00061393528431654	0.00147329538362101	0.000976819665869698	0.00068263345444575
"138"	"K00166: 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]"	0.00022327	0.000175529	0.000150783	0.000138432	0.000938249903963879	0.00149455335456878	0.000655816023703665	0.00118022215017118
"139"	"K00167: 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]"	0.000254968	0.000255893	0.000243288	0.000199189	0.000942951234057546	0.000607561461860314	0.00139547251653858	0.000897737860912457
"140"	"K00169: pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]"	5.81303e-05	5.86422e-05	2.41853e-05	4.40118e-05	0.000907763835741207	0.00103033196320757	0.00128299374878407	0.000867153993574902
"141"	"K00170: pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]"	9.86224e-05	7.28255e-05	2.41271e-05	4.72655e-05	0.000775742699857801	0.00102591573330574	0.00146742579736747	0.00119798413058743
"142"	"K00171: pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]"	4.58421e-05	1.84989e-05	5.35307e-07	2.00194e-05	0.00115384777565487	0.000624005084158853	0.0012291733189486	0.000856065636966377
"143"	"K00172: pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]"	2.54445e-05	2.0889e-05	9.08502e-06	2.47839e-05	0.000900112113682553	0.000694339639041573	0.000606628001201898	0.00126188241201453
"144"	"K00174: 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]"	0.000407687	0.000428593	0.000354837	0.000381588	0.000642836515558884	0.00084999259095639	0.000808070119936019	0.000824839539360255
"145"	"K00175: 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]"	0.000579778	0.000574246	0.000437405	0.000485991	0.00138174930214882	0.00127231489960104	0.00145130056934431	0.000744814958423376
"146"	"K00176: 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]"	3.07537e-05	2.77666e-05	1.79381e-05	2.50418e-05	0.000669300817186013	0.000536667264765129	0.00138812282355502	0.000931717409053817
"147"	"K00177: 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]"	1.43904e-05	1.85975e-05	0	2.73664e-05	0.000653676057467237	0.000888069666456431	0.000965620293747634	0.000585625349078327
"148"	"K00179: indolepyruvate ferredoxin oxidoreductase, alpha subunit"	9.47295e-05	8.87324e-05	0.000102804	8.43278e-05	0.000567172334995121	0.00106262371572666	0.000754206682089716	0.000557774453889579
"149"	"K00180: indolepyruvate ferredoxin oxidoreductase, beta subunit"	7.11212e-05	7.33162e-05	9.04206e-05	9.15175e-05	0.000754766955040395	0.00108940412988886	0.0011389233651571	0.00143833572696894
"150"	"K00184: molybdopterin oxidoreductase, iron-sulfur binding subunit"	0.000442975	0.000457655	0.000348908	0.0003463	0.00067168285488151	0.000913439479423687	0.00117372154165059	0.0012905405848287
"151"	"K00185: molybdopterin oxidoreductase, membrane subunit"	0.000433936	0.000402879	0.000364453	0.000317069	0.0010942992309574	0.000555283005582169	0.00141483381623402	0.000526790351141244
"152"	"K00186: 2-oxoisovalerate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.7]"	3.72821e-06	1.53345e-06	1.37131e-06	6.32615e-07	0.00102013823692687	0.0014599346164614	0.000946416232502088	0.00122180200275034
"153"	"K00187: 2-oxoisovalerate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.7]"	1.20024e-05	2.07409e-05	8.03357e-06	1.81874e-05	0.000942046454409137	0.00143609685637057	0.000826727574225515	0.00125229182792827
"154"	"K00188: 2-oxoisovalerate ferredoxin oxidoreductase, delta subunit [EC:1.2.7.7]"	3.79951e-06	3.8418e-06	0	1.12521e-06	0.000985391373047605	0.000598045803140849	0.00118029239424504	0.000709354997379705
"155"	"K00189: 2-oxoisovalerate ferredoxin oxidoreductase, gamma subunit [EC:1.2.7.7]"	0	2.86026e-06	0	3.6804e-06	0.00146285716677085	0.00131610951526091	0.000831877197837457	0.00112669210904278
"156"	"K00196: carbon-monoxide dehydrogenase iron sulfur subunit"	5.01449e-07	1.22033e-06	1.52397e-06	0	0.00122793412487954	0.00120398245379329	0.000845920533174649	0.00138349866098724
"157"	"K00197: acetyl-CoA decarbonylase/synthase complex subunit gamma [EC:2.1.1.245]"	0	0	0	0	0.000532461176393554	0.00142361491802149	0.00125593868712895	0.0010942523709964
"158"	"K00198: carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]"	0	0	0	0	0.000614925283472985	0.000563108240021393	0.00147184816421941	0.00133350269217044
"159"	"K00200: formylmethanofuran dehydrogenase subunit A [EC:1.2.99.5]"	7.22589e-05	7.70658e-05	5.02594e-05	5.72825e-05	0.000860879426356405	0.00129965145164169	0.000648941111983731	0.00079988116864115
"160"	"K00201: formylmethanofuran dehydrogenase subunit B [EC:1.2.99.5]"	2.69093e-05	3.32372e-05	2.68559e-05	2.83952e-05	0.000500731823267415	0.000565677965991199	0.000857141256332397	0.000848303866805509
"161"	"K00202: formylmethanofuran dehydrogenase subunit C [EC:1.2.99.5]"	4.02022e-05	4.17795e-05	4.91749e-05	3.73687e-05	0.00102398315980099	0.00143989112367854	0.00103606985951774	0.000538587158313021
"162"	"K00203: formylmethanofuran dehydrogenase subunit D [EC:1.2.99.5]"	5.59621e-06	0	0	0	0.000704972841776907	0.000822367677465081	0.000619803517591208	0.00100186473340727
"163"	"K00207: dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]"	2.17882e-05	2.4512e-05	1.84628e-05	1.7517e-05	0.00125109805213287	0.00122721541300416	0.000796965460060164	0.00111686257366091
"164"	"K00208: enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]"	0.000805028	0.000778836	0.000690085	0.000846348	0.000637217829236761	0.000630074584856629	0.000814901825040579	0.000930288511794061
"165"	"K00209: enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]"	1.95217e-05	2.23797e-05	3.12487e-05	2.18183e-05	0.001189998236252	0.00139419235289097	0.00133174558659084	0.00108570636087097
"166"	"K00210: prephenate dehydrogenase [EC:1.3.1.12]"	1.97117e-05	2.18969e-05	3.81634e-05	3.05986e-05	0.00144990116427653	0.00142071716464125	0.00104122554278001	0.00149345989362337
"167"	"K00211: prephenate dehydrogenase (NADP+) [EC:1.3.1.13]"	0	0	0	0	0.000677070938749239	0.000889022798510268	0.000540779919363558	0.00124564609257504
"168"	"K00212: 20alpha/3alpha-hydroxysteroid dehydrogenase / dihydrodiol dehydrogenase [EC:1.1.1.149 1.1.1.357 1.3.1.20]"	0	0	0	0	0.00118201629025862	0.00135766156367026	0.0014806539171841	0.00101455044047907
"169"	"K00213: 7-dehydrocholesterol reductase [EC:1.3.1.21]"	1.64993e-06	3.15757e-06	0	3.31651e-06	0.000556561256293207	0.000858940003439784	0.00126377400755882	0.000534377196105197
"170"	"K00215: 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]"	0.000777507	0.0007606	0.00070759	0.000755219	0.000911496000597254	0.000746066646417603	0.00121173803531565	0.000687173603801057
"171"	"K00216: 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"	2.64024e-06	0	4.68625e-06	2.71115e-06	0.0010667195529677	0.00102280297130346	0.00110059224022552	0.00145252623525448
"172"	"K00217: maleylacetate reductase [EC:1.3.1.32]"	4.59032e-06	1.00067e-05	8.1208e-06	9.54415e-06	0.00134014596394263	0.00123269111267291	0.000714749936945736	0.000658940066583455
"173"	"K00218: protochlorophyllide reductase [EC:1.3.1.33]"	0	3.4106e-07	0	0	0.00105704548046924	0.00113715714565478	0.00106178351328708	0.00109785450622439
"174"	"K00219: 2,4-dienoyl-CoA reductase (NADPH2)"	3.37085e-05	2.96511e-05	5.15712e-05	5.34809e-05	0.00108635835512541	0.00117921258206479	0.000647695498075336	0.00147612595232204
"175"	"K00220: cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]"	5.48101e-05	5.17636e-05	7.02831e-05	7.38265e-05	0.00141269849427044	0.00124551355163567	0.00125450520473532	0.000901183006819338
"176"	"K00221: alkylmercury lyase"	0	3.19289e-06	0	0	0.0010450185497757	0.0014486094575841	0.0013013904702384	0.00105836344696581
"177"	"K00222: Delta14-sterol reductase [EC:1.3.1.70]"	6.91424e-06	1.41469e-05	7.10835e-06	8.36444e-06	0.000831388242542744	0.00057403480168432	0.00132398271514103	0.000789963270304725
"178"	"K00223: Delta24(24(1))-sterol reductase [EC:1.3.1.71]"	0	0	0	0	0.000693832361837849	0.000823440888198093	0.00106287399493158	0.00123233827063814
"179"	"K00226: dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]"	0.000140332	0.000134528	8.29719e-05	0.000114028	0.0013082138672471	0.000820981170516461	0.00053809252823703	0.00123040929902345
"180"	"K00227: Delta7-sterol 5-desaturase [EC:1.14.19.20]"	2.62227e-06	0	0	2.05003e-06	0.00147541549010202	0.00143728138925508	0.000566242213128135	0.00146721935435198
"181"	"K00228: coproporphyrinogen III oxidase [EC:1.3.3.3]"	0.000297485	0.000277536	0.000421948	0.000380501	0.000647257859585807	0.0012000068584457	0.000907188995275646	0.000863780048443005
"182"	"K00230: menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]"	4.40837e-05	5.37667e-05	6.28173e-05	8.21478e-05	0.00126624703849666	0.00120178762520663	0.000938712767791003	0.00128506336594
"183"	"K00231: oxygen-dependent protoporphyrinogen oxidase [EC:1.3.3.4]"	0.000218826	0.00022668	0.000195027	0.000187796	0.000507828299421817	0.0013646295350045	0.000668582874117419	0.000692727809539065
"184"	"K00232: acyl-CoA oxidase [EC:1.3.3.6]"	3.19004e-05	3.12462e-05	6.13277e-05	4.45895e-05	0.00117157427873462	0.00130289385025389	0.00104851277079433	0.000836260479176417
"185"	"K00234: succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]"	0.000119631	0.000121996	0.000136025	0.000143384	0.00139745636074804	0.000629083566600457	0.000855354046681896	0.000548807643121108
"186"	"K00235: succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]"	4.97536e-05	7.89498e-05	9.07768e-05	9.08312e-05	0.000975097966147587	0.00115511445258744	0.000657021009828895	0.000519641408231109
"187"	"K00236: succinate dehydrogenase (ubiquinone) cytochrome b560 subunit"	0	3.40163e-06	0	2.24455e-06	0.00110986475669779	0.00119782221200876	0.00115891489991918	0.00133485472993925
"188"	"K00239: succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"	0.000653606	0.000618062	0.000513636	0.000551055	0.00108369524846785	0.000803944270359352	0.000527315293205902	0.000809494139393792
"189"	"K00240: succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"	0.000661801	0.000658898	0.000520585	0.000507189	0.000882408573292196	0.000650289133889601	0.00138868764322251	0.000898868524236605
"190"	"K00241: succinate dehydrogenase / fumarate reductase, cytochrome b subunit"	0.000618653	0.00055443	0.000650467	0.000617451	0.00116137956851162	0.00137678565410897	0.000596132740844041	0.0014432866810821
"191"	"K00242: succinate dehydrogenase / fumarate reductase, membrane anchor subunit"	0.000197552	0.000155449	0.000273531	0.000211573	0.00123135292064399	0.00107971727545373	0.00123924823617563	0.00114499579416588
"192"	"K00243: hypothetical protein"	1.68911e-05	1.52934e-05	7.93391e-05	4.64635e-05	0.000718226441647857	0.000868381381034851	0.00138020671438426	0.000525052420096472
"193"	"K00244: fumarate reductase flavoprotein subunit [EC:1.3.5.4]"	7.7791e-05	8.04347e-05	8.32164e-05	8.40163e-05	0.000621589674847201	0.000798389152856544	0.00132204832043499	0.000645720070227981
"194"	"K00245: fumarate reductase iron-sulfur subunit [EC:1.3.5.4]"	0.000122347	0.000109938	5.98295e-05	6.07688e-05	0.00104441931773908	0.000850550921401009	0.000935000990517437	0.000918516081292182
"195"	"K00246: fumarate reductase subunit C"	7.57181e-05	8.05475e-05	6.24723e-05	7.57571e-05	0.000737919279141352	0.00145378140709363	0.00129453811887652	0.00105335653177463
"196"	"K00247: fumarate reductase subunit D"	2.82483e-05	5.02575e-05	2.3305e-05	3.73524e-05	0.00106093813991174	0.0014487130320631	0.00124229060648941	0.000886073115747422
"197"	"K00248: butyryl-CoA dehydrogenase [EC:1.3.8.1]"	0.000126955	0.000144572	0.00013608	0.000162699	0.0010692995483987	0.00111060029570945	0.00101280657644384	0.00142395414737985
"198"	"K00249: acyl-CoA dehydrogenase [EC:1.3.8.7]"	0.000793485	0.000763722	0.000884049	0.000959049	0.000740528880152851	0.000945985682075843	0.000885880670743063	0.000501678067492321
"199"	"K00251: 3-oxo-5-beta-steroid 4-dehydrogenase [EC:1.3.1.3]"	0	0	0	0	0.000670718764187768	0.000553822024259716	0.000647197567857802	0.00135243723681197
"200"	"K00252: glutaryl-CoA dehydrogenase [EC:1.3.8.6]"	0.000272272	0.000276624	0.000279274	0.000309136	0.000922927311155945	0.000959216985385865	0.000644066523993388	0.00075581445870921
"201"	"K00253: isovaleryl-CoA dehydrogenase [EC:1.3.8.4]"	0.000160559	0.000146307	0.000172226	0.00016083	0.00112733155721799	0.000793160889996216	0.000859521850012243	0.000704854076495394
"202"	"K00254: dihydroorotate dehydrogenase [EC:1.3.5.2]"	0.000313749	0.000269182	0.000391131	0.000339152	0.00060534202074632	0.00130479771690443	0.00130780094140209	0.000868574830470607
"203"	"K00255: long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8]"	1.89484e-05	2.82927e-05	4.07983e-05	5.23126e-05	0.000945075795287266	0.000971337957307696	0.000513247518101707	0.00137351291719824
"204"	"K00256: isoquinoline 1-oxidoreductase"	4.04777e-05	3.39884e-05	1.91646e-05	1.71573e-05	0.00140746195451356	0.00134905885579064	0.00121109761320986	0.000751930790487677
"205"	"K00257:  [EC:1.3.99.-]"	0.00063272	0.00066231	0.000694626	0.00076126	0.00108437249623239	0.00146311813197099	0.000664014412788674	0.00123281114175916
"206"	"K00259: alanine dehydrogenase [EC:1.4.1.1]"	0.000240272	0.000243296	0.000259507	0.000270406	0.00138624075124972	0.00144092750735581	0.00126534748356789	0.00050628658849746
"207"	"K00260: glutamate dehydrogenase [EC:1.4.1.2]"	5.63366e-05	4.95448e-05	3.24032e-05	3.22307e-05	0.000756415526848286	0.000875579302199185	0.000705433341674507	0.000642011140240356
"208"	"K00261: glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]"	0.000397483	0.000388313	0.000283555	0.000279989	0.000656832329230383	0.000761268682545051	0.00137944195349701	0.000946217720163986
"209"	"K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"	6.42861e-05	3.96088e-05	2.56994e-05	2.5596e-05	0.000947238186141476	0.000939262788975611	0.00136334653315134	0.000731398745207116
"210"	"K00263: leucine dehydrogenase [EC:1.4.1.9]"	0.000173142	0.000193701	0.000253351	0.000200038	0.00141057272208855	0.00127850867528468	0.0014760430357419	0.00146386241260916
"211"	"K00264: glutamate synthase (NADPH/NADH) [EC:1.4.1.13 1.4.1.14]"	7.034e-05	7.59646e-05	7.33278e-05	7.19685e-05	0.00134981848159805	0.0011675907112658	0.00114246389502659	0.000616170853609219
"212"	"K00265: glutamate synthase (NADPH/NADH) large chain [EC:1.4.1.13 1.4.1.14]"	0.000168805	0.000161408	0.000137262	0.000154135	0.00134713820926845	0.00117377072456293	0.00138061612891033	0.0012257827364374
"213"	"K00266: glutamate synthase (NADPH/NADH) small chain [EC:1.4.1.13 1.4.1.14]"	0.000352955	0.000400048	0.000421878	0.000417274	0.00130316481296904	0.000882994863437489	0.00118068332900293	0.000774534344207496
"214"	"K00271: valine dehydrogenase (NAD+) [EC:1.4.1.23]"	1.8039e-05	2.82289e-05	2.69933e-05	2.27138e-05	0.000866139770718291	0.000947322590276599	0.00111821711412631	0.000749335101339966
"215"	"K00273: D-amino-acid oxidase [EC:1.4.3.3]"	4.76119e-05	4.88269e-05	6.1789e-05	5.38318e-05	0.00087228544568643	0.00054695810819976	0.00137324428185821	0.000604448701953515
"216"	"K00274: monoamine oxidase [EC:1.4.3.4]"	0.000277377	0.000287549	0.000312384	0.000347843	0.000526264516171068	0.00070049643306993	0.000870701865991577	0.000993989010807127
"217"	"K00275: pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]"	0.000593058	0.000601031	0.000729954	0.000638723	0.00143963837996125	0.000619607991073281	0.000872746606124565	0.00114886045455933
"218"	"K00276: primary-amine oxidase [EC:1.4.3.21]"	0.000103449	0.000113443	7.58312e-05	0.000151241	0.00081455315859057	0.000747736580902711	0.00129810460144654	0.000699294975958765
"219"	"K00277: protein-lysine 6-oxidase"	0	0	0	0	0.000653647665400058	0.00125072445627302	0.000858266396680847	0.00138706685276702
"220"	"K00278: L-aspartate oxidase [EC:1.4.3.16]"	0.00034674	0.000389133	0.000427526	0.000364884	0.000917489665327594	0.000738730115583166	0.000516523052239791	0.00092163912137039
"221"	"K00279: cytokinin dehydrogenase [EC:1.5.99.12]"	0	0	0	0	0.00142043160670437	0.00110150222550146	0.000700857817195356	0.000795933064538985
"222"	"K00281: glycine dehydrogenase [EC:1.4.4.2]"	0.000199476	0.000202616	0.000243392	0.000192129	0.000708301154896617	0.00123225596733391	0.00144043241348118	0.00124174608220346
"223"	"K00282: glycine dehydrogenase subunit 1 [EC:1.4.4.2]"	0.000263035	0.000268457	0.000197188	0.000246898	0.000752783673815429	0.000850182297639549	0.00117587309423834	0.000700292007066309
"224"	"K00283: glycine dehydrogenase subunit 2 [EC:1.4.4.2]"	0.000187222	0.000175978	0.00011539	0.000166127	0.00139192225737497	0.000519799861591309	0.000645246827742085	0.000798870818922296
"225"	"K00284: glutamate synthase (ferredoxin) [EC:1.4.7.1]"	3.52578e-05	3.05103e-05	2.49506e-05	2.09069e-05	0.000772248381050304	0.000956351192900911	0.00135547787812538	0.00111728667328134
"226"	"K00285: D-amino-acid dehydrogenase [EC:1.4.5.1]"	0.000326023	0.000292465	0.00038747	0.000421493	0.000957396405516192	0.00100412945472635	0.00143286771536805	0.000625097167445347
"227"	"K00286: pyrroline-5-carboxylate reductase [EC:1.5.1.2]"	0.000551458	0.00051498	0.000520587	0.000567944	0.00127575213229284	0.000686154276598245	0.000983526011463255	0.000615471812430769
"228"	"K00287: dihydrofolate reductase [EC:1.5.1.3]"	0.00024094	0.00023233	0.000354097	0.000326858	0.000532588266534731	0.00085711776977405	0.00120079349237494	0.000818049675785005
"229"	"K00288: methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]"	1.67737e-05	1.55844e-05	1.25526e-05	1.711e-05	0.000688903934322298	0.00136954038403928	0.000882208848604932	0.00120992276212201
"230"	"K00289: formyltetrahydrofolate dehydrogenase [EC:1.5.1.6]"	2.6031e-06	2.6979e-06	9.78092e-07	4.33817e-06	0.000604685885133222	0.00052134503913112	0.00099300432112068	0.000909973412984982
"231"	"K00290: saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]"	2.94387e-05	1.16255e-05	2.98463e-05	1.25328e-05	0.000869675131514668	0.00117357869050466	0.00129748485027812	0.00119134854641743
"232"	"K00293: saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]"	0	0	0	0	0.00123215187899768	0.000971143873408437	0.00145619119517505	0.00118561688740738
"233"	"K00294: 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]"	0.000295522	0.00029362	0.000240339	0.000244627	0.000505408118478954	0.00110683332150802	0.00146447474113666	0.000719787293113768
